"location_ping_id","date","timestamp","trip_id_performed","stop_sequence","vehicle_id","latitude","longitude","heading","speed","odometer","schedule_deviation","gps_quality"
"7900679279",2022-09-20,05:18:31,,,"2116",44.9706,-93.20233,180,26.8224,3411,0,"Excellent"
"7900679280",2022-09-20,05:18:31,,,"4066",44.93952,-93.25245,180,11.176,22981,-30,"Excellent"
"7900679281",2022-09-20,05:18:31,,,"3671",45.01373,-93.21917,24,13.4112,11941,270,"Excellent"
"7900679282",2022-09-20,05:18:31,,,"2276",44.9034,-93.40406,,0,16286,450,"Excellent"
"7900679283",2022-09-20,05:18:31,,,"2515",44.98694,-93.20896,,0,0,0,"Excellent"
"7900679284",2022-09-20,05:18:31,,,"3941",44.81553,-93.29196,304,0.44704,16254,0,"Good"
"7900679285",2022-09-20,05:18:31,,,"2591",44.972,-93.27104,168,0,25266,195,"Good"
"7900679286",2022-09-20,05:18:31,,,"2566",44.9519,-93.16691,0,0.44704,31172,15,"Excellent"
"7900679287",2022-09-20,05:18:31,,,"2638",45.09128,-93.43704,,0,11651,150,"Good"
"7900679288",2022-09-20,05:18:31,,,"2556",44.91973,-93.22278,80,2.2352,9350,240,"Excellent"
"7900679289",2022-09-20,05:18:31,,,"4043",44.94327,-93.28821,188,6.7056,31623,-180,"Excellent"
"7900679290",2022-09-20,05:18:31,,,"3789",44.9855,-93.28525,316,0,547,-45,
"7900679291",2022-09-20,05:18:31,,,"3931",44.97332,-93.51562,,0,20824,120,"Excellent"
"7900679292",2022-09-20,05:18:31,,,"2557",44.93857,-93.2524,0,6.7056,11201,0,"Excellent"
"7900679293",2022-09-20,05:18:31,,,"5350",44.96354,-93.08813,24,0,0,0,
"7900679294",2022-09-20,05:18:32,,,"2075",44.98384,-93.27841,,0,514,525,"Excellent"
"7900679295",2022-09-20,05:18:32,,,"5017",44.78991,-93.28862,0,26.8224,5149,0,"Excellent"
"7900679296",2022-09-20,05:18:32,,,"3732",44.95477,-93.27782,0,0,43468,-15,
"7900679297",2022-09-20,05:18:32,,,"3721",44.95017,-93.29834,176,0.44704,22691,30,"Good"
"7900679298",2022-09-20,05:18:32,,,"2625",44.94366,-93.10597,44,11.176,23576,-120,"Excellent"
"7900679299",2022-09-20,05:18:32,,,"4095",44.95025,-93.2962,272,4.4704,2059,-45,"Excellent"
"7900679300",2022-09-20,05:18:32,,,"4010",45.01882,-93.27254,356,13.4112,12858,0,"Good"
"7900679301",2022-09-20,05:18:32,,,"4149",44.85396,-93.23786,,0,23399,-4155,"Excellent"
"7900679302",2022-09-20,05:18:32,,,"3743",44.958,-93.27788,180,8.9408,22884,-120,
"7900679303",2022-09-20,05:18:32,,,"2274",44.95964,-93.37088,64,6.7056,24928,-30,"Excellent"
"7900679304",2022-09-20,05:18:32,,,"4082",45.02056,-93.34383,272,11.176,9623,0,"Excellent"
"7900679305",2022-09-20,05:18:32,,,"5347",44.99,-93.09486,272,4.4704,37642,-210,"Good"
"7900679306",2022-09-20,05:18:32,,,"2621",44.95021,-93.08782,144,0.44704,2912,0,"Excellent"
"7900679307",2022-09-20,05:18:32,,,"2385",44.97158,-93.26759,32,8.9408,16222,0,"Good"
"7900679308",2022-09-20,05:18:32,,,"5018",44.91694,-93.18478,,0,27310,-105,"Excellent"
"7900679309",2022-09-20,05:18:32,,,"4030",45.05948,-93.31876,,0,14290,30,"Excellent"
"7900679310",2022-09-20,05:18:32,,,"2581",44.89114,-93.25288,4,11.176,4457,-30,"Excellent"
"7900679311",2022-09-20,05:18:32,,,"3736",44.87387,-93.22408,0,0,25540,0,
"7900679312",2022-09-20,05:18:32,,,"2493",44.8892,-93.0664,176,26.8224,10492,360,"Excellent"
"7900679313",2022-09-20,05:18:32,,,"2204",45.05941,-93.3189,,0,14307,330,"Good"
"7900679314",2022-09-20,05:18:32,,,"2118",44.97788,-93.21013,120,11.176,9479,-60,"Excellent"
"7900679315",2022-09-20,05:18:32,,,"2110",45.06918,-93.27544,276,31.2928,17139,0,"Excellent"
"7900679316",2022-09-20,05:18:32,,,"4099",45.02041,-93.27017,356,0.44704,18394,30,"Excellent"
"7900679317",2022-09-20,05:18:33,,,"4022",44.77889,-93.32022,,0,0,0,"Excellent"
"7900679318",2022-09-20,05:18:33,,,"2519",44.89832,-93.21576,88,26.8224,17718,0,"Excellent"
"7900679319",2022-09-20,05:18:33,,,"2606",44.94093,-93.32842,40,15.6464,27374,15,"Excellent"
"7900679320",2022-09-20,05:18:33,,,"2500",44.96504,-93.08802,48,2.2352,241,-330,
"7900679321",2022-09-20,05:18:33,,,"3859",44.93845,-93.12132,,0,26393,-90,"Good"
"7900679322",2022-09-20,05:18:33,,,"3709",44.94947,-93.3552,272,15.6464,8175,-45,"Good"
"7900679323",2022-09-20,05:18:33,,,"4054",44.96056,-93.23303,180,11.176,14307,30,"Excellent"
"7900679324",2022-09-20,05:18:33,,,"4037",44.96869,-93.11611,0,13.4112,27310,30,"Excellent"
"7900679325",2022-09-20,05:18:33,,,"3815",44.9609,-93.24602,0,0,51032,-300,
"7900706572",2022-09-20,05:34:52,,,"2567",45.00325,-93.28241,0,26.8224,44208,195,"Excellent"
"7900706573",2022-09-20,05:34:52,,,"2185",44.98441,-93.28376,,0,31510,0,"Excellent"
"7900706574",2022-09-20,05:34:52,,,"2674",44.95024,-93.1005,144,8.9408,21404,-105,"Excellent"
"7900706575",2022-09-20,05:34:52,,,"2601",44.95042,-93.29722,,0,25556,-690,"Excellent"
"7900706576",2022-09-20,05:34:52,,,"4092",44.92194,-93.32908,,0,23689,-165,"Excellent"
"7900706577",2022-09-20,05:34:52,,,"2528",45.08753,-93.33088,,0,2639,195,"Excellent"
"7900706578",2022-09-20,05:34:52,,,"4042",44.96615,-93.09073,320,2.2352,482,165,"Excellent"
"7900706579",2022-09-20,05:34:52,,,"3744",45.0436,-93.24735,196,8.9408,30223,-60,"Good"
"7900706580",2022-09-20,05:34:52,,,"3828",44.88218,-93.32172,180,4.4704,21323,-45,"Good"
"7900706581",2022-09-20,05:34:52,,,"3942",44.91979,-93.26518,32,4.4704,5101,-105,"Good"
"7900706582",2022-09-20,05:34:52,,,"2656",45.09195,-93.43744,96,0,12005,0,"Poor"
"7900706583",2022-09-20,05:34:52,,,"2227",44.86332,-93.2432,,0,0,0,"Good"
"7900706584",2022-09-20,05:34:52,,,"3996",44.9458,-93.1042,,0.44704,18925,0,"Good"
"7900706585",2022-09-20,05:34:52,,,"2110",45.07291,-93.35987,272,8.9408,28115,-255,"Excellent"
"7900706586",2022-09-20,05:34:52,,,"2279",44.97088,-93.37302,,0,31189,0,"Excellent"
"7900706587",2022-09-20,05:34:52,,,"3941",44.84029,-93.27836,0,2.2352,20004,-120,"Excellent"
"7900706588",2022-09-20,05:34:53,,,"3872",44.86161,-93.25804,180,8.9408,23576,-75,"Excellent"
"7900706589",2022-09-20,05:34:53,,,"2632",45.11595,-93.26389,180,17.8816,19859,-135,"Excellent"
"7900706590",2022-09-20,05:34:53,,,"2585",44.9662,-93.26256,0,11.176,15755,30,"Excellent"
"7900706591",2022-09-20,05:34:53,,,"4144",44.85391,-93.2378,,0,44385,0,"Excellent"
"7900706592",2022-09-20,05:34:53,,,"3837",44.97106,-93.26249,208,2.2352,15980,-105,"Good"
"7900706593",2022-09-20,05:34:53,,,"3728",44.95907,-93.27778,,0,31350,0,"Good"
"7900706594",2022-09-20,05:34:53,,,"4133",44.9651147,-93.088469,,0,1054683,-60,"Excellent"
"7900706595",2022-09-20,05:34:53,,,"5402",44.8821,-93.32219,,0,19682,0,"Excellent"
"7900706596",2022-09-20,05:34:53,,,"5017",44.82496,-93.34854,,0,13936,0,"Excellent"
"7900706597",2022-09-20,05:34:53,,,"3671",45.03576,-93.22933,240,0.44704,16447,-60,"Excellent"
"7900706598",2022-09-20,05:34:53,,,"2609",44.95001,-93.29831,,0,23995,0,"Excellent"
"7900706599",2022-09-20,05:34:53,,,"2695",44.95941,-93.10602,184,6.7056,33715,75,"Excellent"
"7900706600",2022-09-20,05:34:53,,,"3922",44.85666,-93.29881,,0,7338,0,"Excellent"
"7900706601",2022-09-20,05:34:53,,,"2549",44.97282,-93.21819,,0,28517,0,"Excellent"
"7900706602",2022-09-20,05:34:53,,,"2526",44.98525,-93.2818,,0,16173,-180,"Poor"
"7900706603",2022-09-20,05:34:53,,,"3743",44.89576,-93.27818,184,0.44704,29998,-150,"Good"
"7900706604",2022-09-20,05:34:53,,,"4056",44.97726,-93.26866,132,8.9408,23641,45,"Excellent"
"7900706605",2022-09-20,05:34:53,,,"3796",44.90074,-93.17286,236,11.176,32106,-210,"Excellent"
"7900706606",2022-09-20,05:34:53,,,"2597",44.96122,-93.29249,28,8.9408,21581,-75,"Excellent"
"7900706607",2022-09-20,05:34:53,,,"2561",45.01133,-93.1885,212,22.352,44514,225,"Excellent"
"7900706608",2022-09-20,05:34:53,,,"2552",44.94463,-93.24734,,0,19569,0,"Excellent"
"7900706609",2022-09-20,05:34:53,,,"5215",44.98675,-93.20886,,0,48,0,"Excellent"
"7900706610",2022-09-20,05:34:53,,,"3931",44.96839,-93.43372,188,4.4704,28758,-45,"Excellent"
"7900706611",2022-09-20,05:34:53,,,"5387",45.00767,-93.20385,32,20.1168,3443,0,"Excellent"
"7900706612",2022-09-20,05:34:53,,,"2684",45.01015,-93.16642,0,17.8816,17960,-135,"Excellent"
"7900706613",2022-09-20,05:34:53,,,"2491",44.95331,-93.01252,,0,9446,75,"Excellent"
"7900706614",2022-09-20,05:34:53,,,"4010",45.02302,-93.27165,,0,13582,0,"Good"
"7900706615",2022-09-20,05:34:53,,,"2598",44.93411,-93.24754,,0,9591,-540,"Excellent"
"7900706616",2022-09-20,05:34:53,,,"2672",44.98521,-93.28295,92,0,48,0,
"7900706617",2022-09-20,05:34:53,,,"5395",44.82048,-93.22406,336,26.8224,11426,675,"Excellent"
"7900706618",2022-09-20,05:34:53,,,"4053",45.01155,-93.01706,88,17.8816,16592,-30,"Excellent"
"7900706619",2022-09-20,05:34:54,,,"4041",44.98065,-93.2695,12,2.2352,3476,-60,"Excellent"
"7900706620",2022-09-20,05:34:54,,,"2071",44.93747,-93.66431,,0,35115,555,"Excellent"
"7900706621",2022-09-20,05:34:54,,,"4071",45.14221,-93.28533,,0,11281,0,"Excellent"
"7900706622",2022-09-20,05:34:54,,,"2524",45.05966,-93.31907,,0,15546,-255,"Excellent"
"7900706623",2022-09-20,05:34:54,,,"2084",44.94835,-93.2972,,0,20776,-75,"Excellent"
"7900706624",2022-09-20,05:34:54,,,"2285",44.9341,-93.22837,,0,14870,-15,"Excellent"
"7900706625",2022-09-20,05:34:54,,,"3732",44.98031,-93.26926,32,4.4704,46493,-180,
"7900706626",2022-09-20,05:34:54,,,"3958",44.95916,-93.29046,268,11.176,2880,405,"Good"
"7900706627",2022-09-20,05:34:54,,,"2488",44.96371,-93.08885,24,0,0,0,
"7900706628",2022-09-20,05:34:54,,,"4055",44.94882,-93.08659,140,6.7056,3862,0,"Excellent"
"7900706629",2022-09-20,05:34:54,,,"5347",45.00665,-93.10306,,0,40507,-900,"Excellent"
"7900706630",2022-09-20,05:34:54,,,"2535",45.06657,-93.31907,356,15.6464,16898,-30,"Excellent"
"7900706631",2022-09-20,05:34:54,,,"4159",45.01183,-93.28281,180,26.8224,60028,165,"Excellent"
"7900706632",2022-09-20,05:34:54,,,"3721",44.93534,-93.38584,168,8.9408,31752,90,"Excellent"
"7900706633",2022-09-20,05:34:54,,,"2385",44.97345,-93.27354,204,11.176,18797,-105,"Good"
"7900706634",2022-09-20,05:34:54,,,"3876",44.96737,-93.08541,,0,32,315,"Poor"
"7900706635",2022-09-20,05:34:54,,,"2277",44.97028,-93.26498,28,8.9408,18266,90,"Excellent"
"7900706636",2022-09-20,05:34:54,,,"5403",44.9784,-93.19055,,0,45785,-30,"Excellent"
"7900706637",2022-09-20,05:34:54,,,"3950",44.86385,-93.24366,200,0,0,0,"Poor"
"7900706638",2022-09-20,05:34:54,,,"3789",45.09405,-93.26334,,0,14725,75,"Good"
"7900706639",2022-09-20,05:34:54,,,"5032",45.05881,-93.30766,64,4.4704,24011,-45,"Excellent"
"7900706640",2022-09-20,05:34:54,,,"2204",45.01692,-93.30827,,0,20004,30,"Excellent"
"7900706641",2022-09-20,05:34:54,,,"2687",44.97412,-93.12644,180,8.9408,22176,-120,"Excellent"
"7900706642",2022-09-20,05:34:54,,,"3736",44.87368,-93.22387,0,0,25556,0,
"7900706643",2022-09-20,05:34:54,,,"2652",45.13219,-93.47694,48,0,0,0,"Poor"
"7900706644",2022-09-20,05:34:54,,,"2069",44.98441,-93.28527,,0,531,-240,"Excellent"
"7900706645",2022-09-20,05:34:54,,,"3813",44.94563,-93.27897,0,0,0,0,
"7900706646",2022-09-20,05:34:55,,,"4162",45.07453,-93.28729,,0,2446,0,"Excellent"
"7900706647",2022-09-20,05:34:55,,,"2642",44.9197,-93.20875,88,8.9408,12697,-240,"Excellent"
"7900706648",2022-09-20,05:34:55,,,"2663",44.84705,-93.2477,176,22.352,38431,-75,"Excellent"
"7900706649",2022-09-20,05:34:55,,,"5404",44.9177,-93.18478,,0,56117,0,"Excellent"
"7900706650",2022-09-20,05:34:55,,,"4063",44.86755,-93.26815,180,8.9408,28501,-150,"Excellent"
"7900706651",2022-09-20,05:34:55,,,"2629",44.95166,-93.08716,228,2.2352,32009,45,"Excellent"
"7900706652",2022-09-20,05:34:55,,,"3709",44.93723,-93.39138,,0,12697,0,"Good"
"7900706653",2022-09-20,05:34:55,,,"2281",44.97321,-93.06602,180,11.176,23625,15,"Excellent"
"7900706654",2022-09-20,05:34:55,,,"2494",44.94832,-93.0913,244,2.2352,35437,75,"Excellent"
"7900706655",2022-09-20,05:34:55,,,"3859",44.93845,-93.12132,,0,26393,-1080,"Good"
"7900706656",2022-09-20,05:34:55,,,"2605",44.97809,-93.27134,208,2.2352,15063,15,"Excellent"
"7900706657",2022-09-20,05:34:55,,,"3984",44.96591,-93.20285,,0,13067,-195,"Excellent"
"7900706658",2022-09-20,05:34:55,,,"3714",44.95023,-93.29838,180,0,3443,120,
"7900706659",2022-09-20,05:34:55,,,"2633",44.94736,-93.08479,,0,3556,90,"Excellent"
"7900706660",2022-09-20,05:34:55,,,"3815",44.90476,-93.23235,180,11.176,59014,-195,"Good"
"7900706661",2022-09-20,05:34:55,,,"4067",44.97632,-93.27335,,0,15079,-45,"Excellent"
"7900706662",2022-09-20,05:34:55,,,"2498",44.94645,-93.09116,,0,19617,0,"Excellent"
"7900706663",2022-09-20,05:34:55,,,"5034",44.99872,-93.23737,,0,28598,0,"Excellent"
"7900706664",2022-09-20,05:34:55,,,"3865",45.02791,-93.10293,,0,26361,0,"Good"
"7900706665",2022-09-20,05:34:55,,,"2548",44.98416,-93.26595,40,4.4704,25717,-75,"Excellent"
"7900706666",2022-09-20,05:34:55,,,"4182",44.98594,-93.28505,,0,416868,0,"Good"
"7900706667",2022-09-20,05:34:55,,,"2132",44.82486,-93.29068,,0,9221,-195,"Excellent"
"7900706668",2022-09-20,05:34:55,,,"5399",44.82634,-93.26995,268,11.176,21693,-165,"Excellent"
"7900706669",2022-09-20,05:34:55,,,"5019",45.01268,-93.16821,,0,38318,0,"Excellent"
"7900706670",2022-09-20,05:34:55,,,"2589",44.97258,-93.27553,208,6.7056,3926,-60,"Excellent"
"7900706671",2022-09-20,05:34:55,,,"3980",44.87339,-93.02931,,0,28034,-555,"Good"
"7900706672",2022-09-20,05:34:55,,,"5394",44.7786,-93.31728,,0,354,0,"Excellent"
"7900706673",2022-09-20,05:34:55,,,"4072",45.07715,-93.31115,,0,0,360,"Excellent"
"7900706674",2022-09-20,05:34:55,,,"3879",44.90127,-93.26301,,0,8111,0,"Good"
"7900706675",2022-09-20,05:34:55,,,"3940",45.12689,-93.26504,,0,18571,-1860,"Good"
"7900706676",2022-09-20,05:34:55,,,"4045",44.98778,-93.27696,316,8.9408,933,0,"Excellent"
"7900706677",2022-09-20,05:34:55,,,"4091",44.91236,-93.30119,,0,20245,15,"Excellent"
"7900706678",2022-09-20,05:34:55,,,"2677",44.94938,-93.09265,136,0.44704,13389,-45,"Excellent"
"7900706679",2022-09-20,05:34:55,,,"5213",45.08141,-93.18829,180,11.176,16672,0,"Excellent"
"7900706680",2022-09-20,05:34:55,,,"3861",44.94598,-93.10178,,0,5165,-750,"Good"
"7900706681",2022-09-20,05:34:56,,,"3751",44.9714,-93.27157,144,4.4704,2446,315,
"7900706682",2022-09-20,05:34:56,,,"2335",44.77612,-93.27889,,0,45592,0,"Excellent"
"7900706683",2022-09-20,05:34:56,,,"4085",44.95576,-93.16623,268,4.4704,30835,165,"Excellent"
"7900706684",2022-09-20,05:34:56,,,"2698",44.96357,-93.08828,16,0,0,0,
"7900706685",2022-09-20,05:34:56,,,"3755",44.9463,-93.26265,,0,32750,-45,"Good"
"7900742140",2022-09-20,05:52:51,,,"3715",44.95563,-93.27281,180,0.44704,35807,15,"Good"
"7900742141",2022-09-20,05:52:51,,,"4058",44.94679,-93.10364,,0,4023,0,"Excellent"
"7900742142",2022-09-20,05:52:52,,,"4021",44.7704,-93.28868,184,20.1168,3669,0,"Excellent"
"7900742143",2022-09-20,05:52:52,,,"4157",45.07716,-93.31117,,0,0,420,"Good"
"7900742144",2022-09-20,05:52:52,,,"2495",44.92701,-93.12791,228,0,24719,120,
"7900742145",2022-09-20,05:52:52,,,"3858",44.9667,-93.02967,88,11.176,34359,-210,"Good"
"7900742146",2022-09-20,05:52:52,,,"4039",45.02989,-93.33953,,0,16978,0,"Excellent"
"7900742147",2022-09-20,05:52:52,,,"2646",44.91788,-93.18748,88,4.4704,45689,-255,"Excellent"
"7900742148",2022-09-20,05:52:52,,,"2520",45.02993,-93.33931,212,2.2352,13824,0,"Excellent"
"7900742149",2022-09-20,05:52:52,,,"4148",44.81538,-93.29361,,0,12971,0,"Excellent"
"7900742150",2022-09-20,05:52:52,,,"2488",44.94815,-93.0833,200,4.4704,4184,480,"Excellent"
"7900742151",2022-09-20,05:52:52,,,"2534",44.90496,-93.20289,352,8.9408,33055,-3390,"Excellent"
"7900742152",2022-09-20,05:52:52,,,"5034",44.98749,-93.20343,292,6.7056,35067,-165,"Excellent"
"7900742153",2022-09-20,05:52:52,,,"2290",45.01258,-93.16873,224,0,61847,0,"Poor"
"7900742154",2022-09-20,05:52:52,,,"5403",44.91705,-93.18535,92,6.7056,54476,-15,"Excellent"
"7900742155",2022-09-20,05:52:52,,,"2622",44.9476,-93.09364,72,2.2352,47266,105,"Excellent"
"7900742156",2022-09-20,05:52:52,,,"3814",45.09576,-93.39908,180,4.4704,14017,-45,"Excellent"
"7900742157",2022-09-20,05:52:52,,,"5399",44.82889,-93.33305,,0,27455,0,"Excellent"
"7900742158",2022-09-20,05:52:52,,,"2683",44.93921,-93.10989,228,13.4112,47443,-195,"Excellent"
"7900742159",2022-09-20,05:52:52,,,"3869",44.95806,-93.09153,,0,1995,-225,"Excellent"
"7900742160",2022-09-20,05:52:52,,,"4160",44.9524,-93.03644,96,22.352,7435,480,"Excellent"
"7900742161",2022-09-20,05:52:52,,,"3947",44.98136,-93.27492,,0,885,180,"Good"
"7900742162",2022-09-20,05:52:52,,,"5368",44.77857,-93.35741,260,17.8816,3106,-390,"Excellent"
"7900742163",2022-09-20,05:52:52,,,"3895",44.95002,-93.29772,0,0,23786,270,
"7900742164",2022-09-20,05:52:52,,,"2588",45.04014,-93.21852,,0,46654,0,"Excellent"
"7900742165",2022-09-20,05:52:52,,,"4079",45.09456,-93.37537,272,11.176,6018,375,"Excellent"
"7900742166",2022-09-20,05:52:52,,,"3711",45.01464,-93.37118,272,8.9408,30609,-120,"Excellent"
"7900742167",2022-09-20,05:52:52,,,"2627",44.95679,-93.05007,92,11.176,28565,30,"Excellent"
"7900742168",2022-09-20,05:52:52,,,"4010",44.98431,-93.26615,224,11.176,18700,45,"Good"
"7900742169",2022-09-20,05:52:52,,,"2487",44.94618,-93.10331,,0,4119,0,"Good"
"7900742170",2022-09-20,05:52:52,,,"2292",44.95606,-93.16711,180,0,35148,-180,"Poor"
"7900742171",2022-09-20,05:52:52,,,"4069",45.09352,-93.37933,,0,6566,75,"Excellent"
"7900742172",2022-09-20,05:52:52,,,"5213",45.03683,-93.21833,0,15.6464,24799,-90,"Excellent"
"7900742173",2022-09-20,05:52:52,,,"5038",45.12966,-93.26648,204,11.176,21710,405,"Excellent"
"7900742174",2022-09-20,05:52:52,,,"2493",44.89139,-93.03432,352,8.9408,27761,-75,"Excellent"
"7900742175",2022-09-20,05:52:53,,,"3872",44.87506,-93.25294,0,4.4704,30303,-90,"Excellent"
"7900742176",2022-09-20,05:52:53,,,"2623",44.94845,-93.16744,88,2.2352,10138,0,"Excellent"
"7900742177",2022-09-20,05:52:53,,,"2675",45.01919,-93.22816,180,2.2352,39251,60,"Excellent"
"7900742178",2022-09-20,05:52:53,,,"2553",45.0173,-93.23709,0,11.176,30690,-195,"Excellent"
"7900742179",2022-09-20,05:52:53,,,"2667",44.959,-93.26262,,0,21018,-270,"Excellent"
"7900742180",2022-09-20,05:52:53,,,"4133",44.9484273,-93.0834946,,0,1054683,-60,"Poor"
"7900742181",2022-09-20,05:52:53,,,"3958",44.96263,-93.26708,,0,6533,-60,"Good"
"7900742182",2022-09-20,05:52:53,,,"2080",44.96964,-93.25265,144,15.6464,20181,-90,"Excellent"
"7900742183",2022-09-20,05:52:53,,,"2618",44.90891,-93.22282,,0,25186,-1320,"Excellent"
"7900742184",2022-09-20,05:52:53,,,"5204",44.9978254,-93.4465951,,0,23641,780,"Excellent"
"7900742185",2022-09-20,05:52:53,,,"3854",44.87642,-93.06941,268,11.176,19183,-150,"Excellent"
"7900742186",2022-09-20,05:52:53,,,"5347",44.99344,-93.10593,180,13.4112,42213,-15,"Good"
"7900742187",2022-09-20,05:52:53,,,"2628",44.95368,-93.09154,84,17.8816,2800,390,"Excellent"
"7900742188",2022-09-20,05:52:53,,,"2068",44.98524,-93.28388,92,0,0,15,"Poor"
"7900742189",2022-09-20,05:52:53,,,"2204",44.97631,-93.2733,,0,27632,-105,"Good"
"7900742190",2022-09-20,05:52:53,,,"3951",44.85987,-93.25928,,0,2365,-15,"Good"
"7900742191",2022-09-20,05:52:53,,,"2385",44.84756,-93.2983,180,26.8224,35212,-60,"Good"
"7900742192",2022-09-20,05:52:53,,,"2116",44.9542,-92.98472,180,13.4112,23641,-150,"Excellent"
"7900742193",2022-09-20,05:52:53,,,"3866",44.9637,-93.19662,300,11.176,29145,-165,"Good"
"7900742194",2022-09-20,05:52:53,,,"4032",44.94006,-93.17674,,0,34938,15,"Excellent"
"7900742195",2022-09-20,05:52:53,,,"4102",44.90668,-93.28833,,0,34230,75,"Excellent"
"7900742196",2022-09-20,05:52:53,,,"5126",44.86918,-93.35991,112,2.2352,22208,-45,"Excellent"
"7900742197",2022-09-20,05:52:53,,,"2567",45.09199,-93.43737,,0,64212,1095,"Excellent"
"7900742198",2022-09-20,05:52:53,,,"2546",45.06207,-93.28627,12,26.8224,25620,30,"Excellent"
"7900742199",2022-09-20,05:52:53,,,"2185",45.04839,-93.32115,348,15.6464,41762,-120,"Good"
"7900742200",2022-09-20,05:52:53,,,"4006",44.94469,-93.27831,,0,177,0,"Good"
"7900742201",2022-09-20,05:52:53,,,"5131",44.85459,-93.23785,204,2.2352,7853,-285,"Excellent"
"7900742202",2022-09-20,05:52:53,,,"2601",44.94834,-93.29713,,0,25878,-120,"Excellent"
"7900742203",2022-09-20,05:52:53,,,"3758",44.9725,-93.27194,76,0,43806,0,
"7900742204",2022-09-20,05:52:53,,,"2674",44.94532,-93.09011,236,8.9408,24429,-30,"Excellent"
"7900742205",2022-09-20,05:52:53,,,"5215",44.98675,-93.20887,,0,48,0,"Excellent"
"7900742206",2022-09-20,05:52:53,,,"3878",45.05961,-93.10631,0,20.1168,11860,210,"Good"
"7900742207",2022-09-20,05:52:53,,,"4092",44.96671,-93.28807,0,8.9408,30915,-165,"Excellent"
"7900742208",2022-09-20,05:52:53,,,"4042",44.96783,-93.20648,,0,12649,300,"Excellent"
"7900742209",2022-09-20,05:52:53,,,"5364",44.82444,-93.34339,268,15.6464,19360,0,"Excellent"
"7900742210",2022-09-20,05:52:53,,,"3744",44.97903,-93.2705,0,0,38254,75,
"7900742211",2022-09-20,05:52:53,,,"2656",45.09141,-93.43697,284,0,12198,0,"Poor"
"7900742212",2022-09-20,05:52:53,,,"3828",44.85989,-93.35249,,0,29354,0,"Excellent"
"7900742213",2022-09-20,05:52:53,,,"2528",45.09442,-93.3063,92,11.176,10991,15,"Excellent"
"7900742214",2022-09-20,05:52:54,,,"2536",44.9921,-93.29559,,0,12247,15,"Excellent"
"7900742215",2022-09-20,05:52:54,,,"3837",44.92695,-93.26312,88,6.7056,21597,0,"Excellent"
"7900742216",2022-09-20,05:52:54,,,"2134",44.77319,-93.29891,72,22.352,2043,30,"Excellent"
"7900742217",2022-09-20,05:52:54,,,"3683",45.06281,-93.3192,180,13.4112,2414,315,"Good"
"7900742218",2022-09-20,05:52:54,,,"3984",44.93989,-93.1263,92,8.9408,21790,-165,"Good"
"7900742219",2022-09-20,05:52:54,,,"4144",44.87348,-93.22385,,0,49294,0,"Good"
"7900742220",2022-09-20,05:52:54,,,"2540",45.10698,-93.39174,24,22.352,11683,435,"Excellent"
"7900742221",2022-09-20,05:52:54,,,"4005",44.93255,-93.27794,184,8.9408,1544,150,"Good"
"7900742222",2022-09-20,05:52:54,,,"2279",44.96846,-93.34611,84,8.9408,35292,-135,"Excellent"
"7900742223",2022-09-20,05:52:54,,,"5401",44.85514,-93.3087,0,13.4112,19006,-375,"Excellent"
"7900742224",2022-09-20,05:52:54,,,"3728",44.97837,-93.26291,,0,34697,0,"Poor"
"7900742225",2022-09-20,05:52:54,,,"3796",44.85425,-93.23859,184,0,42792,0,
"7900742226",2022-09-20,05:52:54,,,"3671",44.98977,-93.24603,300,8.9408,23190,-195,"Excellent"
"7900742227",2022-09-20,05:52:54,,,"3922",44.85666,-93.29881,,0,7338,0,"Excellent"
