logged_message_short_id,calendar_id,message_timestamp,source_host,latitude,longitude,validity,heading,speed,odometer,adherence_seconds
7900679277,120220920,2022-09-20T10:18:31.203Z,3796,449459400,-930961900,230,236,10,1497,-180
7900679278,120220920,2022-09-20T10:18:31.230Z,3942,449199900,-932779000,244,,0,209,675
7900679279,120220920,2022-09-20T10:18:31.247Z,2116,449706000,-932023300,178,180,60,212,0
7900679280,120220920,2022-09-20T10:18:31.253Z,4066,449395200,-932524500,226,180,25,1428,-30
7900679281,120220920,2022-09-20T10:18:31.297Z,3671,450137300,-932191700,226,24,30,742,270
7900679282,120220920,2022-09-20T10:18:31.333Z,2276,449034000,-934040600,226,,0,1012,450
7900679283,120220920,2022-09-20T10:18:31.413Z,2515,449869400,-932089600,178,,0,0,0
7900679284,120220920,2022-09-20T10:18:31.433Z,3941,448155300,-932919600,212,304,1,1010,0
7900679285,120220920,2022-09-20T10:18:31.503Z,2591,449720000,-932710400,231,168,0,1570,195
7900679286,120220920,2022-09-20T10:18:31.593Z,2566,449519000,-931669100,226,0,1,1937,15
7900679287,120220920,2022-09-20T10:18:31.633Z,2638,450912800,-934370400,228,,0,724,150
7900679288,120220920,2022-09-20T10:18:31.787Z,2556,449197300,-932227800,226,80,5,581,240
7900679289,120220920,2022-09-20T10:18:31.817Z,4043,449432700,-932882100,226,188,15,1965,-180
7900679290,120220920,2022-09-20T10:18:31.827Z,3789,449855000,-932852500,241,316,0,34,-45
7900679291,120220920,2022-09-20T10:18:31.867Z,3931,449733200,-935156200,226,,0,1294,120
7900679292,120220920,2022-09-20T10:18:31.920Z,2557,449385700,-932524000,226,0,15,696,0
7900679293,120220920,2022-09-20T10:18:31.937Z,5350,449635400,-930881300,177,24,0,0,0
7900679294,120220920,2022-09-20T10:18:32.047Z,2075,449838400,-932784100,226,,0,32,525
7900679295,120220920,2022-09-20T10:18:32.127Z,5017,447899100,-932886200,178,0,60,320,0
7900679296,120220920,2022-09-20T10:18:32.130Z,3732,449547700,-932778200,241,0,0,2701,-15
7900679297,120220920,2022-09-20T10:18:32.283Z,3721,449501700,-932983400,230,176,1,1410,30
7900679298,120220920,2022-09-20T10:18:32.283Z,2625,449436600,-931059700,226,44,25,1465,-120
7900679299,120220920,2022-09-20T10:18:32.283Z,4095,449502500,-932962000,226,272,10,128,-45
7900679300,120220920,2022-09-20T10:18:32.283Z,4010,450188200,-932725400,180,356,30,799,0
7900679301,120220920,2022-09-20T10:18:32.373Z,4149,448539600,-932378600,226,,0,1454,-4155
7900679302,120220920,2022-09-20T10:18:32.480Z,3743,449580000,-932778800,241,180,20,1422,-120
7900679303,120220920,2022-09-20T10:18:32.530Z,2274,449596400,-933708800,226,64,15,1549,-30
7900679304,120220920,2022-09-20T10:18:32.577Z,4082,450205600,-933438300,226,272,25,598,0
7900679305,120220920,2022-09-20T10:18:32.593Z,5347,449900000,-930948600,244,272,10,2339,-210
7900679306,120220920,2022-09-20T10:18:32.620Z,2621,449502100,-930878200,162,144,1,181,0
7900679307,120220920,2022-09-20T10:18:32.620Z,2385,449715800,-932675900,180,32,20,1008,0
7900679308,120220920,2022-09-20T10:18:32.633Z,5018,449169400,-931847800,242,,0,1697,-105
7900679309,120220920,2022-09-20T10:18:32.637Z,4030,450594800,-933187600,226,,0,888,30
7900679310,120220920,2022-09-20T10:18:32.670Z,2581,448911400,-932528800,226,4,25,277,-30
7900679311,120220920,2022-09-20T10:18:32.733Z,3736,448738700,-932240800,225,0,0,1587,0
7900679312,120220920,2022-09-20T10:18:32.853Z,2493,448892000,-930664000,226,176,60,652,360
7900679313,120220920,2022-09-20T10:18:32.880Z,2204,450594100,-933189000,244,,0,889,330
7900679314,120220920,2022-09-20T10:18:32.913Z,2118,449778800,-932101300,242,120,25,589,-60
7900679315,120220920,2022-09-20T10:18:32.920Z,2110,450691800,-932754400,178,276,70,1065,0
7900679316,120220920,2022-09-20T10:18:32.947Z,4099,450204100,-932701700,226,356,1,1143,30
7900679317,120220920,2022-09-20T10:18:33.020Z,4022,447788900,-933202200,146,,0,0,0
7900679318,120220920,2022-09-20T10:18:33.053Z,2519,448983200,-932157600,162,88,60,1101,0
7900679319,120220920,2022-09-20T10:18:33.107Z,2606,449409300,-933284200,226,40,35,1701,15
7900679320,120220920,2022-09-20T10:18:33.110Z,2500,449650400,-930880200,225,48,5,15,-330
7900679321,120220920,2022-09-20T10:18:33.153Z,3859,449384500,-931213200,230,,0,1640,-90
7900679322,120220920,2022-09-20T10:18:33.153Z,3709,449494700,-933552000,230,272,35,508,-45
7900679323,120220920,2022-09-20T10:18:33.167Z,4054,449605600,-932330300,226,180,25,889,30
7900679324,120220920,2022-09-20T10:18:33.200Z,4037,449686900,-931161100,226,0,30,1697,30
7900679325,120220920,2022-09-20T10:18:33.240Z,3815,449609000,-932460200,225,0,0,3171,-300
7900706572,120220920,2022-09-20T10:34:52.507Z,2567,450032500,-932824100,226,0,60,2747,195
7900706573,120220920,2022-09-20T10:34:52.520Z,2185,449844100,-932837600,242,,0,1958,0
7900706574,120220920,2022-09-20T10:34:52.567Z,2674,449502400,-931005000,226,144,20,1330,-105
7900706575,120220920,2022-09-20T10:34:52.623Z,2601,449504200,-932972200,226,,0,1588,-690
7900706576,120220920,2022-09-20T10:34:52.623Z,4092,449219400,-933290800,226,,0,1472,-165
7900706577,120220920,2022-09-20T10:34:52.627Z,2528,450875300,-933308800,226,,0,164,195
7900706578,120220920,2022-09-20T10:34:52.650Z,4042,449661500,-930907300,226,320,5,30,165
7900706579,120220920,2022-09-20T10:34:52.750Z,3744,450436000,-932473500,228,196,20,1878,-60
7900706580,120220920,2022-09-20T10:34:52.757Z,3828,448821800,-933217200,228,180,10,1325,-45
7900706581,120220920,2022-09-20T10:34:52.847Z,3942,449197900,-932651800,244,32,10,317,-105
7900706582,120220920,2022-09-20T10:34:52.847Z,2656,450919500,-934374400,169,96,0,746,0
7900706583,120220920,2022-09-20T10:34:52.887Z,2227,448633200,-932432000,164,,0,0,0
7900706584,120220920,2022-09-20T10:34:52.947Z,3996,449458000,-931042000,244,,1,1176,0
7900706585,120220920,2022-09-20T10:34:52.970Z,2110,450729100,-933598700,242,272,20,1747,-255
7900706586,120220920,2022-09-20T10:34:52.997Z,2279,449708800,-933730200,226,,0,1938,0
7900706587,120220920,2022-09-20T10:34:52.997Z,3941,448402900,-932783600,210,0,5,1243,-120
7900706588,120220920,2022-09-20T10:34:53.007Z,3872,448616100,-932580400,242,180,20,1465,-75
7900706589,120220920,2022-09-20T10:34:53.010Z,2632,451159500,-932638900,226,180,40,1234,-135
7900706590,120220920,2022-09-20T10:34:53.020Z,2585,449662000,-932625600,226,0,25,979,30
7900706591,120220920,2022-09-20T10:34:53.047Z,4144,448539100,-932378000,226,,0,2758,0
7900706592,120220920,2022-09-20T10:34:53.047Z,3837,449710600,-932624900,230,208,5,993,-105
7900706593,120220920,2022-09-20T10:34:53.133Z,3728,449590700,-932777800,228,,0,1948,0
7900706594,120220920,2022-09-20T10:34:53.153Z,4133,449651147,-930884690,130,,0,65535,-60
7900706595,120220920,2022-09-20T10:34:53.157Z,5402,448821000,-933221900,178,,0,1223,0
7900706596,120220920,2022-09-20T10:34:53.190Z,5017,448249600,-933485400,178,,0,866,0
7900706597,120220920,2022-09-20T10:34:53.207Z,3671,450357600,-932293300,226,240,1,1022,-60
7900706598,120220920,2022-09-20T10:34:53.263Z,2609,449500100,-932983100,226,,0,1491,0
7900706599,120220920,2022-09-20T10:34:53.300Z,2695,449594100,-931060200,226,184,15,2095,75
7900706600,120220920,2022-09-20T10:34:53.347Z,3922,448566600,-932988100,162,,0,456,0
7900706601,120220920,2022-09-20T10:34:53.367Z,2549,449728200,-932181900,226,,0,1772,0
7900706602,120220920,2022-09-20T10:34:53.427Z,2526,449852500,-932818000,110,,0,1005,-180
7900706603,120220920,2022-09-20T10:34:53.507Z,3743,448957600,-932781800,228,184,1,1864,-150
7900706604,120220920,2022-09-20T10:34:53.543Z,4056,449772600,-932686600,226,132,20,1469,45
7900706605,120220920,2022-09-20T10:34:53.567Z,3796,449007400,-931728600,226,236,25,1995,-210
7900706606,120220920,2022-09-20T10:34:53.607Z,2597,449612200,-932924900,226,28,20,1341,-75
7900706607,120220920,2022-09-20T10:34:53.633Z,2561,450113300,-931885000,226,212,50,2766,225
7900706608,120220920,2022-09-20T10:34:53.637Z,2552,449446300,-932473400,226,,0,1216,0
7900706609,120220920,2022-09-20T10:34:53.667Z,5215,449867500,-932088600,178,,0,3,0
7900706610,120220920,2022-09-20T10:34:53.743Z,3931,449683900,-934337200,226,188,10,1787,-45
7900706611,120220920,2022-09-20T10:34:53.743Z,5387,450076700,-932038500,178,32,45,214,0
7900706612,120220920,2022-09-20T10:34:53.743Z,2684,450101500,-931664200,226,0,40,1116,-135
7900706613,120220920,2022-09-20T10:34:53.747Z,2491,449533100,-930125200,226,,0,587,75
7900706614,120220920,2022-09-20T10:34:53.753Z,4010,450230200,-932716500,180,,0,844,0
7900706615,120220920,2022-09-20T10:34:53.817Z,2598,449341100,-932475400,226,,0,596,-540
7900706616,120220920,2022-09-20T10:34:53.817Z,2672,449852100,-932829500,161,92,0,3,0
7900706617,120220920,2022-09-20T10:34:53.947Z,5395,448204800,-932240600,242,336,60,710,675
7900706618,120220920,2022-09-20T10:34:53.957Z,4053,450115500,-930170600,226,88,40,1031,-30
7900706619,120220920,2022-09-20T10:34:54.030Z,4041,449806500,-932695000,226,12,5,216,-60
7900706620,120220920,2022-09-20T10:34:54.053Z,2071,449374700,-936643100,226,,0,2182,555
7900706621,120220920,2022-09-20T10:34:54.093Z,4071,451422100,-932853300,226,,0,701,0
7900706622,120220920,2022-09-20T10:34:54.097Z,2524,450596600,-933190700,226,,0,966,-255
7900706623,120220920,2022-09-20T10:34:54.097Z,2084,449483500,-932972000,226,,0,1291,-75
7900706624,120220920,2022-09-20T10:34:54.100Z,2285,449341000,-932283700,226,,0,924,-15
7900706625,120220920,2022-09-20T10:34:54.110Z,3732,449803100,-932692600,241,32,10,2889,-180
7900706626,120220920,2022-09-20T10:34:54.120Z,3958,449591600,-932904600,244,268,25,179,405
7900706627,120220920,2022-09-20T10:34:54.127Z,2488,449637100,-930888500,161,24,0,0,0
7900706628,120220920,2022-09-20T10:34:54.163Z,4055,449488200,-930865900,162,140,15,240,0
7900706629,120220920,2022-09-20T10:34:54.200Z,5347,450066500,-931030600,242,,0,2517,-900
7900706630,120220920,2022-09-20T10:34:54.240Z,2535,450665700,-933190700,226,356,35,1050,-30
7900706631,120220920,2022-09-20T10:34:54.287Z,4159,450118300,-932828100,226,180,60,3730,165
7900706632,120220920,2022-09-20T10:34:54.313Z,3721,449353400,-933858400,226,168,20,1973,90
7900706633,120220920,2022-09-20T10:34:54.360Z,2385,449734500,-932735400,244,204,25,1168,-105
7900706634,120220920,2022-09-20T10:34:54.397Z,3876,449673700,-930854100,110,,0,2,315
7900706635,120220920,2022-09-20T10:34:54.403Z,2277,449702800,-932649800,226,28,20,1135,90
7900706636,120220920,2022-09-20T10:34:54.477Z,5403,449784000,-931905500,242,,0,2845,-30
7900706637,120220920,2022-09-20T10:34:54.480Z,3950,448638500,-932436600,171,200,0,0,0
7900706638,120220920,2022-09-20T10:34:54.493Z,3789,450940500,-932633400,228,,0,915,75
7900706639,120220920,2022-09-20T10:34:54.563Z,5032,450588100,-933076600,242,64,10,1492,-45
7900706640,120220920,2022-09-20T10:34:54.600Z,2204,450169200,-933082700,242,,0,1243,30
7900706641,120220920,2022-09-20T10:34:54.603Z,2687,449741200,-931264400,226,180,20,1378,-120
7900706642,120220920,2022-09-20T10:34:54.627Z,3736,448736800,-932238700,225,0,0,1588,0
7900706643,120220920,2022-09-20T10:34:54.747Z,2652,451321900,-934769400,169,48,0,0,0
7900706644,120220920,2022-09-20T10:34:54.787Z,2069,449844100,-932852700,226,,0,33,-240
7900706645,120220920,2022-09-20T10:34:54.800Z,3813,449456300,-932789700,161,0,0,0,0
7900706646,120220920,2022-09-20T10:34:55.153Z,4162,450745300,-932872900,162,,0,152,0
7900706647,120220920,2022-09-20T10:34:55.153Z,2642,449197000,-932087500,226,88,20,789,-240
7900706648,120220920,2022-09-20T10:34:55.153Z,2663,448470500,-932477000,226,176,50,2388,-75
7900706649,120220920,2022-09-20T10:34:55.153Z,5404,449177000,-931847800,242,,0,3487,0
7900706650,120220920,2022-09-20T10:34:55.153Z,4063,448675500,-932681500,226,180,20,1771,-150
7900706651,120220920,2022-09-20T10:34:55.153Z,2629,449516600,-930871600,226,228,5,1989,45
7900706652,120220920,2022-09-20T10:34:55.157Z,3709,449372300,-933913800,228,,0,789,0
7900706653,120220920,2022-09-20T10:34:55.157Z,2281,449732100,-930660200,226,180,25,1468,15
7900706654,120220920,2022-09-20T10:34:55.157Z,2494,449483200,-930913000,226,244,5,2202,75
7900706655,120220920,2022-09-20T10:34:55.157Z,3859,449384500,-931213200,228,,0,1640,-1080
7900706656,120220920,2022-09-20T10:34:55.220Z,2605,449780900,-932713400,226,208,5,936,15
7900706657,120220920,2022-09-20T10:34:55.237Z,3984,449659100,-932028500,242,,0,812,-195
7900706658,120220920,2022-09-20T10:34:55.247Z,3714,449502300,-932983800,241,180,0,214,120
7900706659,120220920,2022-09-20T10:34:55.280Z,2633,449473600,-930847900,226,,0,221,90
7900706660,120220920,2022-09-20T10:34:55.280Z,3815,449047600,-932323500,228,180,25,3667,-195
7900706661,120220920,2022-09-20T10:34:55.350Z,4067,449763200,-932733500,226,,0,937,-45
7900706662,120220920,2022-09-20T10:34:55.350Z,2498,449464500,-930911600,226,,0,1219,0
7900706663,120220920,2022-09-20T10:34:55.410Z,5034,449987200,-932373700,242,,0,1777,0
7900706664,120220920,2022-09-20T10:34:55.417Z,3865,450279100,-931029300,228,,0,1638,0
7900706665,120220920,2022-09-20T10:34:55.470Z,2548,449841600,-932659500,226,40,10,1598,-75
7900706666,120220920,2022-09-20T10:34:55.487Z,4182,449859400,-932850500,148,,0,25903,0
7900706667,120220920,2022-09-20T10:34:55.503Z,2132,448248600,-932906800,242,,0,573,-195
7900706668,120220920,2022-09-20T10:34:55.547Z,5399,448263400,-932699500,242,268,25,1348,-165
7900706669,120220920,2022-09-20T10:34:55.613Z,5019,450126800,-931682100,178,,0,2381,0
7900706670,120220920,2022-09-20T10:34:55.693Z,2589,449725800,-932755300,226,208,15,244,-60
7900706671,120220920,2022-09-20T10:34:55.727Z,3980,448733900,-930293100,244,,0,1742,-555
7900706672,120220920,2022-09-20T10:34:55.860Z,5394,447786000,-933172800,178,,0,22,0
7900706673,120220920,2022-09-20T10:34:55.867Z,4072,450771500,-933111500,226,,0,0,360
7900706674,120220920,2022-09-20T10:34:55.897Z,3879,449012700,-932630100,164,,0,504,0
7900706675,120220920,2022-09-20T10:34:55.900Z,3940,451268900,-932650400,244,,0,1154,-1860
7900706676,120220920,2022-09-20T10:34:55.900Z,4045,449877800,-932769600,162,316,20,58,0
7900706677,120220920,2022-09-20T10:34:55.907Z,4091,449123600,-933011900,226,,0,1258,15
7900706678,120220920,2022-09-20T10:34:55.910Z,2677,449493800,-930926500,226,136,1,832,-45
7900706679,120220920,2022-09-20T10:34:55.937Z,5213,450814100,-931882900,242,180,25,1036,0
7900706680,120220920,2022-09-20T10:34:55.993Z,3861,449459800,-931017800,230,,0,321,-750
7900706681,120220920,2022-09-20T10:34:56.037Z,3751,449714000,-932715700,241,144,10,152,315
7900706682,120220920,2022-09-20T10:34:56.067Z,2335,447761200,-932788900,242,,0,2833,0
7900706683,120220920,2022-09-20T10:34:56.107Z,4085,449557600,-931662300,226,268,10,1916,165
7900706684,120220920,2022-09-20T10:34:56.200Z,2698,449635700,-930882800,177,16,0,0,0
7900706685,120220920,2022-09-20T10:34:56.243Z,3755,449463000,-932626500,228,,0,2035,-45
7900742140,120220920,2022-09-20T10:52:51.987Z,3715,449556300,-932728100,228,180,1,2225,15
7900742141,120220920,2022-09-20T10:52:51.993Z,4058,449467900,-931036400,162,,0,250,0
7900742142,120220920,2022-09-20T10:52:52.073Z,4021,447704000,-932886800,178,184,45,228,0
7900742143,120220920,2022-09-20T10:52:52.430Z,4157,450771600,-933111700,228,,0,0,420
7900742144,120220920,2022-09-20T10:52:52.430Z,2495,449270100,-931279100,241,228,0,1536,120
7900742145,120220920,2022-09-20T10:52:52.430Z,3858,449667000,-930296700,228,88,25,2135,-210
7900742146,120220920,2022-09-20T10:52:52.430Z,4039,450298900,-933395300,226,,0,1055,0
7900742147,120220920,2022-09-20T10:52:52.430Z,2646,449178800,-931874800,226,88,10,2839,-255
7900742148,120220920,2022-09-20T10:52:52.430Z,2520,450299300,-933393100,162,212,5,859,0
7900742149,120220920,2022-09-20T10:52:52.430Z,4148,448153800,-932936100,162,,0,806,0
7900742150,120220920,2022-09-20T10:52:52.430Z,2488,449481500,-930833000,226,200,10,260,480
7900742151,120220920,2022-09-20T10:52:52.433Z,2534,449049600,-932028900,226,352,20,2054,-3390
7900742152,120220920,2022-09-20T10:52:52.447Z,5034,449874900,-932034300,242,292,15,2179,-165
7900742153,120220920,2022-09-20T10:52:52.470Z,2290,450125800,-931687300,233,224,0,3843,0
7900742154,120220920,2022-09-20T10:52:52.510Z,5403,449170500,-931853500,242,92,15,3385,-15
7900742155,120220920,2022-09-20T10:52:52.517Z,2622,449476000,-930936400,226,72,5,2937,105
7900742156,120220920,2022-09-20T10:52:52.527Z,3814,450957600,-933990800,226,180,10,871,-45
7900742157,120220920,2022-09-20T10:52:52.597Z,5399,448288900,-933330500,242,,0,1706,0
7900742158,120220920,2022-09-20T10:52:52.600Z,2683,449392100,-931098900,226,228,30,2948,-195
7900742159,120220920,2022-09-20T10:52:52.647Z,3869,449580600,-930915300,226,,0,124,-225
7900742160,120220920,2022-09-20T10:52:52.650Z,4160,449524000,-930364400,226,96,50,462,480
7900742161,120220920,2022-09-20T10:52:52.687Z,3947,449813600,-932749200,244,,0,55,180
7900742162,120220920,2022-09-20T10:52:52.717Z,5368,447785700,-933574100,242,260,40,193,-390
7900742163,120220920,2022-09-20T10:52:52.733Z,3895,449500200,-932977200,241,0,0,1478,270
7900742164,120220920,2022-09-20T10:52:52.760Z,2588,450401400,-932185200,226,,0,2899,0
7900742165,120220920,2022-09-20T10:52:52.770Z,4079,450945600,-933753700,226,272,25,374,375
7900742166,120220920,2022-09-20T10:52:52.770Z,3711,450146400,-933711800,226,272,20,1902,-120
7900742167,120220920,2022-09-20T10:52:52.810Z,2627,449567900,-930500700,226,92,25,1775,30
7900742168,120220920,2022-09-20T10:52:52.833Z,4010,449843100,-932661500,244,224,25,1162,45
7900742169,120220920,2022-09-20T10:52:52.833Z,2487,449461800,-931033100,168,,0,256,0
7900742170,120220920,2022-09-20T10:52:52.837Z,2292,449560600,-931671100,233,180,0,2184,-180
7900742171,120220920,2022-09-20T10:52:52.920Z,4069,450935200,-933793300,226,,0,408,75
7900742172,120220920,2022-09-20T10:52:52.963Z,5213,450368300,-932183300,242,0,35,1541,-90
7900742173,120220920,2022-09-20T10:52:52.990Z,5038,451296600,-932664800,242,204,25,1349,405
7900742174,120220920,2022-09-20T10:52:52.990Z,2493,448913900,-930343200,226,352,20,1725,-75
7900742175,120220920,2022-09-20T10:52:53.027Z,3872,448750600,-932529400,242,0,10,1883,-90
7900742176,120220920,2022-09-20T10:52:53.027Z,2623,449484500,-931674400,162,88,5,630,0
7900742177,120220920,2022-09-20T10:52:53.060Z,2675,450191900,-932281600,226,180,5,2439,60
7900742178,120220920,2022-09-20T10:52:53.073Z,2553,450173000,-932370900,226,0,25,1907,-195
7900742179,120220920,2022-09-20T10:52:53.093Z,2667,449590000,-932626200,226,,0,1306,-270
7900742180,120220920,2022-09-20T10:52:53.140Z,4133,449484273,-930834946,14,,0,65535,-60
7900742181,120220920,2022-09-20T10:52:53.157Z,3958,449626300,-932670800,244,,0,406,-60
7900742182,120220920,2022-09-20T10:52:53.160Z,2080,449696400,-932526500,226,144,35,1254,-90
7900742183,120220920,2022-09-20T10:52:53.170Z,2618,449089100,-932228200,226,,0,1565,-1320
7900742184,120220920,2022-09-20T10:52:53.180Z,5204,449978254,-934465951,226,,0,1469,780
7900742185,120220920,2022-09-20T10:52:53.187Z,3854,448764200,-930694100,226,268,25,1192,-150
7900742186,120220920,2022-09-20T10:52:53.207Z,5347,449934400,-931059300,244,180,30,2623,-15
7900742187,120220920,2022-09-20T10:52:53.213Z,2628,449536800,-930915400,226,84,40,174,390
7900742188,120220920,2022-09-20T10:52:53.227Z,2068,449852400,-932838800,235,92,0,0,15
7900742189,120220920,2022-09-20T10:52:53.360Z,2204,449763100,-932733000,244,,0,1717,-105
7900742190,120220920,2022-09-20T10:52:53.363Z,3951,448598700,-932592800,244,,0,147,-15
7900742191,120220920,2022-09-20T10:52:53.387Z,2385,448475600,-932983000,244,180,60,2188,-60
7900742192,120220920,2022-09-20T10:52:53.390Z,2116,449542000,-929847200,242,180,30,1469,-150
7900742193,120220920,2022-09-20T10:52:53.390Z,3866,449637000,-931966200,228,300,25,1811,-165
7900742194,120220920,2022-09-20T10:52:53.420Z,4032,449400600,-931767400,226,,0,2171,15
7900742195,120220920,2022-09-20T10:52:53.447Z,4102,449066800,-932883300,226,,0,2127,75
7900742196,120220920,2022-09-20T10:52:53.457Z,5126,448691800,-933599100,242,112,5,1380,-45
7900742197,120220920,2022-09-20T10:52:53.527Z,2567,450919900,-934373700,226,,0,3990,1095
7900742198,120220920,2022-09-20T10:52:53.530Z,2546,450620700,-932862700,226,12,60,1592,30
7900742199,120220920,2022-09-20T10:52:53.560Z,2185,450483900,-933211500,244,348,35,2595,-120
7900742200,120220920,2022-09-20T10:52:53.563Z,4006,449446900,-932783100,180,,0,11,0
7900742201,120220920,2022-09-20T10:52:53.573Z,5131,448545900,-932378500,242,204,5,488,-285
7900742202,120220920,2022-09-20T10:52:53.607Z,2601,449483400,-932971300,226,,0,1608,-120
7900742203,120220920,2022-09-20T10:52:53.627Z,3758,449725000,-932719400,225,76,0,2722,0
7900742204,120220920,2022-09-20T10:52:53.650Z,2674,449453200,-930901100,226,236,20,1518,-30
7900742205,120220920,2022-09-20T10:52:53.660Z,5215,449867500,-932088700,178,,0,3,0
7900742206,120220920,2022-09-20T10:52:53.700Z,3878,450596100,-931063100,228,0,45,737,210
7900742207,120220920,2022-09-20T10:52:53.710Z,4092,449667100,-932880700,226,0,20,1921,-165
7900742208,120220920,2022-09-20T10:52:53.733Z,4042,449678300,-932064800,226,,0,786,300
7900742209,120220920,2022-09-20T10:52:53.763Z,5364,448244400,-933433900,242,268,35,1203,0
7900742210,120220920,2022-09-20T10:52:53.857Z,3744,449790300,-932705000,241,0,0,2377,75
7900742211,120220920,2022-09-20T10:52:53.877Z,2656,450914100,-934369700,233,284,0,758,0
7900742212,120220920,2022-09-20T10:52:53.893Z,3828,448598900,-933524900,226,,0,1824,0
7900742213,120220920,2022-09-20T10:52:53.947Z,2528,450944200,-933063000,226,92,25,683,15
7900742214,120220920,2022-09-20T10:52:54Z,2536,449921000,-932955900,226,,0,761,15
7900742215,120220920,2022-09-20T10:52:54.067Z,3837,449269500,-932631200,226,88,15,1342,0
7900742216,120220920,2022-09-20T10:52:54.093Z,2134,447731900,-932989100,242,72,50,127,30
7900742217,120220920,2022-09-20T10:52:54.140Z,3683,450628100,-933192000,228,180,30,150,315
7900742218,120220920,2022-09-20T10:52:54.140Z,3984,449398900,-931263000,244,92,20,1354,-165
7900742219,120220920,2022-09-20T10:52:54.160Z,4144,448734800,-932238500,228,,0,3063,0
7900742220,120220920,2022-09-20T10:52:54.180Z,2540,451069800,-933917400,226,24,50,726,435
7900742221,120220920,2022-09-20T10:52:54.180Z,4005,449325500,-932779400,244,184,20,96,150
7900742222,120220920,2022-09-20T10:52:54.183Z,2279,449684600,-933461100,226,84,20,2193,-135
7900742223,120220920,2022-09-20T10:52:54.197Z,5401,448551400,-933087000,242,0,30,1181,-375
7900742224,120220920,2022-09-20T10:52:54.223Z,3728,449783700,-932629100,110,,0,2156,0
7900742225,120220920,2022-09-20T10:52:54.233Z,3796,448542500,-932385900,225,184,0,2659,0
7900742226,120220920,2022-09-20T10:52:54.247Z,3671,449897700,-932460300,226,300,20,1441,-195
